id,cache-references,cache-misses,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,dTLB-loads,dTLB-load-misses,label,attack_type,load_level
fr_libc.so.6_no-load_0,124091552,11675017,23565213551,15882808963,3117826240,13369688,4178815876,28901985,16144075,7919959,4188699321,2038981,1,fr,no-load
fr_libc.so.6_no-load_1,112343457,9537341,23042503072,15377757136,3038678245,10060721,4090534679,25678197,14978269,7639463,4090960061,1815559,1,fr,no-load
fr_libc.so.6_no-load_2,114431896,9439408,22983605032,15392803330,3037986925,12318582,4085462347,26960993,15061922,7625439,4088191864,1802546,1,fr,no-load
fr_libc.so.6_no-load_3,111179071,9886545,23044084633,15351752186,3039456771,12899477,4093364126,25233279,15356588,7648938,4090451188,1849712,1,fr,no-load
fr_libc.so.6_no-load_4,110458960,9790640,23008757498,15417941867,3044224737,12328676,4089613076,24517448,15037478,7640208,4091930953,1826541,1,fr,no-load
fr_libc.so.6_no-load_5,113988766,11043484,23075328834,15439922289,3049291119,11303096,4110133309,25675041,15479284,7676636,4107324346,1837897,1,fr,no-load
fr_libc.so.6_no-load_6,119122229,11391375,23275919353,15675801699,3086592864,8558566,4134930637,24336842,15090434,7702519,4136246598,1828103,1,fr,no-load
fr_libc.so.6_no-load_7,110648097,9903512,23016081876,15304668106,3028957759,12626366,4081526233,25766091,15475976,7630249,4083422738,1815942,1,fr,no-load
fr_libc.so.6_no-load_8,115941947,10525554,23142136921,15536753571,3072600076,13649959,4152732092,27518361,15324695,7629549,4082566321,1843352,1,fr,no-load
fr_libc.so.6_no-load_9,117166211,11183018,23138825269,15430810619,3044330535,12992398,4090824812,25323379,15104641,7605182,4085353080,1830429,1,fr,no-load
fr_libc.so.6_no-load_10,112843363,10234446,23074475548,15531586477,3050390738,13011262,4137713788,29763161,15977974,7645067,4146274873,1904237,1,fr,no-load
fr_libc.so.6_no-load_11,118263541,9936882,23049431449,15315824405,3026212374,12503662,4071918976,24481242,14844761,7602769,4072620567,1736182,1,fr,no-load
fr_libc.so.6_no-load_12,125871413,15349742,23788816711,16683637019,3269663088,16574032,4392801748,40226037,19269683,9024485,4553701329,2421684,1,fr,no-load
fr_libc.so.6_no-load_13,120629212,10092255,23062446689,15302264750,3025053872,12613477,4068679704,25299019,15155840,7585538,4064567641,1763350,1,fr,no-load
fr_libc.so.6_no-load_14,109894737,9159623,22954394232,15402806036,3038431552,12224521,4087768842,27085802,15218481,7693367,4107606553,1908234,1,fr,no-load
fr_libc.so.6_no-load_15,115937626,10275597,23078712742,15394220439,3041981859,12703266,4089960189,24833309,15255259,7644472,4092965655,1862053,1,fr,no-load
fr_libc.so.6_no-load_16,109066848,9315980,22953574898,15331894147,3031662492,12130022,4080471010,24414068,15277680,7666731,4095095078,1916541,1,fr,no-load
fr_libc.so.6_no-load_17,116081859,11425299,23100486409,15533797060,3068400061,9171142,4147408795,31207659,17156143,7787177,4260012888,1943670,1,fr,no-load
fr_libc.so.6_no-load_18,108727246,9308614,22975226731,15369501254,3037257673,12375974,4088027867,27171150,15192959,7693195,4098104067,1893023,1,fr,no-load
fr_libc.so.6_no-load_19,117376399,9859445,23067927033,15708727945,3080570052,12436329,4129455139,24607186,15033889,7594206,4126489603,1779155,1,fr,no-load
fr_libc.so.6_no-load_20,136234634,20634091,24673067347,17195609021,3385128574,18300706,4608239114,55541784,22825026,9274805,4507759539,3254954,1,fr,no-load
fr_libc.so.6_no-load_21,134829375,17695707,24014277339,16803388985,3334148892,16880858,4555102148,46283021,18809763,8110579,4329787204,1993877,1,fr,no-load
fr_libc.so.6_no-load_22,109289022,9478239,22976836336,15435839485,3050988856,9017583,4105943690,24680283,15288896,7733920,4121533639,1922984,1,fr,no-load
fr_libc.so.6_no-load_23,118622325,10127612,23070204568,15522820023,3069330934,12618363,4125673085,26145699,15035019,7701176,4125587480,1787609,1,fr,no-load
fr_libc.so.6_no-load_24,130790761,10766904,23571496842,16562484502,3231878683,12904752,4257145323,27538557,16252417,7801585,4221153663,1940704,1,fr,no-load
fr_libc.so.6_avg-load_0,1607368518,10391924,62421501245,83644715470,10601386889,89863500,12779718431,1420242332,361210384,7507873,12834257163,1504340,1,fr,avg-load
fr_libc.so.6_avg-load_1,1632138784,10479217,61831151742,83415024900,10608788960,90320993,12753316712,1468549720,387900206,7759096,12762570133,1672029,1,fr,avg-load
fr_libc.so.6_avg-load_2,1627144765,16936500,62613753184,83851624459,10741701939,95865837,12985904760,1452836246,422473185,7884160,12911332912,1800674,1,fr,avg-load
fr_libc.so.6_avg-load_3,1585993997,9965714,61653787615,82964875007,10515293007,91302173,12666186439,1435573103,364751683,7496318,12681071003,1599499,1,fr,avg-load
fr_libc.so.6_avg-load_4,1615924686,12144597,61857530339,83204676602,10541988114,88171306,12676878077,1456770446,445958896,7383368,12702468245,1497447,1,fr,avg-load
fr_libc.so.6_avg-load_5,1581209012,10193153,61530160226,82595249419,10557326565,85378776,12581079536,1487664244,387432232,7480253,12597940811,1592413,1,fr,avg-load
fr_libc.so.6_avg-load_6,1626236477,10065468,61392708848,82375621628,10493641873,87478813,12545836895,1433656587,344697775,7468127,12617400039,1603041,1,fr,avg-load
fr_libc.so.6_avg-load_7,1531811254,10945209,61537255135,82667257599,10507853344,91875706,12587740514,1449887816,301091070,7398151,12574268310,1573971,1,fr,avg-load
fr_libc.so.6_avg-load_8,1554062418,11068386,61457231731,82040818746,10421345102,90268254,12473009020,1435977115,351429929,7296790,12524127580,1513220,1,fr,avg-load
fr_libc.so.6_avg-load_9,1616594435,11786167,62594757025,84089962066,10677828955,90103879,12809365896,1459156036,391204307,7835754,12841055892,1657311,1,fr,avg-load
fr_libc.so.6_avg-load_10,1617740171,10578675,61566850319,82417718764,10506199625,91351002,12587736223,1434995742,387494499,7289057,12582762121,1508177,1,fr,avg-load
fr_libc.so.6_avg-load_11,1503351013,11237563,61391734909,82470430642,10513987067,90778548,12609648979,1480228416,369900943,7434294,12506357956,1633117,1,fr,avg-load
fr_libc.so.6_avg-load_12,1461574638,11113084,61434595284,82860681112,10551831610,90738195,12663922235,1495032122,371891734,7286591,12532317118,1497029,1,fr,avg-load
fr_libc.so.6_avg-load_13,1761488704,10952228,61491923634,81965793445,10414943704,91055630,12429287463,1400322606,366690716,7361589,12592543392,1597363,1,fr,avg-load
fr_libc.so.6_avg-load_14,1547441389,11762762,61487471692,82507210429,10556226228,89850365,12606996924,1467720804,338271050,7275009,12438649235,1516412,1,fr,avg-load
fr_libc.so.6_avg-load_15,1540046082,9421288,61350545298,82021384778,10385242377,89913371,12543624032,1411909783,348436625,7447375,12644313575,1572332,1,fr,avg-load
fr_libc.so.6_avg-load_16,1534193359,10740383,61455946228,82804723887,10570697284,88739310,12651564906,1460922559,340650136,7369663,12621136463,1572973,1,fr,avg-load
fr_libc.so.6_avg-load_17,1475608701,10113322,61539701786,82328054261,10483513172,88636639,12567090922,1508514119,311467698,7383246,12463142819,1657105,1,fr,avg-load
fr_libc.so.6_avg-load_18,1654845377,10110433,61515051510,82019782540,10449145423,87275480,12512585774,1442192753,363907832,7385168,12468142919,1592935,1,fr,avg-load
fr_libc.so.6_avg-load_19,1463174717,10487066,61413219919,82274225902,10475694344,88965421,12576698710,1468288122,327172575,7543725,12597166347,1642165,1,fr,avg-load
fr_libc.so.6_avg-load_20,1590888645,10897624,61496216595,82690733058,10537773519,87441311,12643844690,1452900060,357601445,7357414,12528453191,1462091,1,fr,avg-load
fr_libc.so.6_avg-load_21,1572471298,10486694,61393619985,82128289660,10490787382,91191182,12546896207,1437762784,373442651,7409107,12475324753,1578377,1,fr,avg-load
fr_libc.so.6_avg-load_22,1537547244,11775268,61520989435,82440064464,10488396736,87448719,12526136859,1406484586,343763781,7318154,12620838600,1481964,1,fr,avg-load
fr_libc.so.6_avg-load_23,1561705779,9706089,61402687890,81863447666,10424923584,88351806,12464493540,1453312694,324599189,7433307,12573184728,1570192,1,fr,avg-load
fr_libc.so.6_avg-load_24,1562507596,10936987,61551910817,82413706041,10522949832,91595942,12567470601,1456274443,349719866,7278406,12479970699,1480750,1,fr,avg-load
fr_libc.so.6_full-load_0,3652061099,647634693,141700176361,218174523297,27796310573,160754799,39145429546,3229281531,835304113,31689648,39084722006,11378672,1,fr,full-load
fr_libc.so.6_full-load_1,4093362012,604186621,141340006338,222475051323,27983039071,160717969,39616560393,2981711104,1218238161,24530520,39536097317,6680359,1,fr,full-load
fr_libc.so.6_full-load_2,4147478020,520548879,139139176424,209520635680,26266906098,154598898,36679848165,2857670803,1049671015,25750061,37135448497,5993795,1,fr,full-load
fr_libc.so.6_full-load_3,4952037366,590600036,141094122149,221327480104,27736694462,161373378,38976675239,3065676699,1122387195,26037001,39013639101,7226428,1,fr,full-load
fr_libc.so.6_full-load_4,4687232005,457237212,135854231225,197649216886,25207947365,156431213,34146989668,2842499309,1317268174,25592912,33893586072,5221198,1,fr,full-load
fr_libc.so.6_full-load_5,2962320791,713595301,140839021734,224699056438,27838698164,124794362,40536150983,2854572172,1063730905,35332848,40468006008,15833144,1,fr,full-load
fr_libc.so.6_full-load_6,4063447045,568693616,132158066204,203823947322,25870336986,152550882,36981743222,2703489544,1093065829,26595984,37476283465,6833773,1,fr,full-load
fr_libc.so.6_full-load_7,4141104129,579173209,136594027755,215866126695,27392370306,162705144,37962387752,2882193919,1079036439,27100348,38737996835,7956394,1,fr,full-load
fr_libc.so.6_full-load_8,3888674596,613941674,134099064715,209654425855,26855046047,149483863,38326079378,2756749683,977887930,30489392,37821264430,9345463,1,fr,full-load
fr_libc.so.6_full-load_9,3325703010,569059496,132705627955,207725293916,26387223945,154565096,37569842105,2706757398,960330994,29669625,38046642842,7022765,1,fr,full-load
fr_libc.so.6_full-load_10,3598033953,497604830,130052509549,198614665156,26099530492,144680168,35515809652,2946073941,1181458085,22854906,34403271763,6247760,1,fr,full-load
fr_libc.so.6_full-load_11,3536312182,526906029,128625048746,198936744838,25189393540,149744631,35612951782,2682936525,857346136,25637411,36016627059,7066302,1,fr,full-load
fr_libc.so.6_full-load_12,3552655505,590978284,132819707489,207034456362,26410000390,147315068,37475712117,2850295756,1061716577,24674184,37305222551,7866894,1,fr,full-load
fr_libc.so.6_full-load_13,3779367604,596411971,131494230469,203160680827,25946861218,148820346,36780421908,2766030906,1138836979,27851473,36692989156,8337503,1,fr,full-load
fr_libc.so.6_full-load_14,3397407182,548963375,127914936166,198581162471,25250063237,144081677,36041494455,2843342162,901954564,26945073,35924291601,7291008,1,fr,full-load
fr_libc.so.6_full-load_15,3581340084,549061793,128290680251,198298963473,25071023885,143678253,35611405515,2629923028,1140371902,24965018,35990294190,7196547,1,fr,full-load
fr_libc.so.6_full-load_16,4467237539,605717438,132044715184,210092141902,26502725530,151605449,37774025757,2737825589,1270497213,28623293,37626796730,6994796,1,fr,full-load
fr_libc.so.6_full-load_17,3919197467,477986937,130803773997,192463383850,24538114345,154103359,33735747023,2821688852,971228903,23865283,33992226153,5821227,1,fr,full-load
fr_libc.so.6_full-load_18,3748675422,521440988,133470692318,208198007091,26765099385,162494271,37401627988,2910536451,1218496757,25166102,36302329576,7709118,1,fr,full-load
fr_libc.so.6_full-load_19,4514923536,627985181,137820989828,211465050323,27053928771,161366807,38424909129,2794322613,1255277853,28291895,37620238721,9431065,1,fr,full-load
fr_libc.so.6_full-load_20,4272544911,584740214,134986009344,216508688736,26864603982,160671857,38500631840,2702901443,1134856768,24544494,38974538583,7083567,1,fr,full-load
fr_libc.so.6_full-load_21,3377194710,589465698,136340160127,211474359146,26824833316,149358643,38312149311,2973550104,951264927,29307308,38006985927,10137946,1,fr,full-load
fr_libc.so.6_full-load_22,4157662320,726017734,138954570409,217353345783,27610735027,143953923,40329889718,2608550612,901911713,35966013,40462280094,13885181,1,fr,full-load
fr_libc.so.6_full-load_23,3965556064,551078847,132906125480,204865393622,26108190412,152826135,37077151271,2878541450,1161666806,24015980,36986700378,6808496,1,fr,full-load
fr_libc.so.6_full-load_24,4423212539,506145005,139813950561,208418115911,26517630750,163476173,36616653881,3010920971,879436363,22271208,36983407265,5869380,1,fr,full-load
fr_libcrypto.so.1.1_no-load_0,123386029,45147502,2658239750,412300903,75262763,9800914,111182726,17964864,8935734,6144211,111955208,1992267,1,fr,no-load
fr_libcrypto.so.1.1_no-load_1,121599781,45665154,2628989752,416446566,73956019,9612858,107710123,18158200,9011419,6197180,113977895,1993588,1,fr,no-load
fr_libcrypto.so.1.1_no-load_2,127648900,47331073,2753100224,508867771,84250455,10238568,118353835,18417909,8992615,6204230,113944536,1985754,1,fr,no-load
fr_libcrypto.so.1.1_no-load_3,117529317,44700791,2655953275,392759682,71505421,9837751,106113553,17585148,8835187,6122313,115419409,1984753,1,fr,no-load
fr_libcrypto.so.1.1_no-load_4,118911963,45961355,2655862986,410869786,71196912,9717645,101537712,17184741,8411957,6019414,102254525,1896391,1,fr,no-load
fr_libcrypto.so.1.1_no-load_5,118643425,46406992,2647372029,409897360,72636436,9823478,110715698,18399455,9252774,6305948,116124444,2011739,1,fr,no-load
fr_libcrypto.so.1.1_no-load_6,120812415,45452998,2647922587,409606325,72637891,9815060,107021188,17688153,8880337,6156214,106971997,1961562,1,fr,no-load
fr_libcrypto.so.1.1_no-load_7,119719132,45790621,2653541628,408690410,72287363,9816501,106210777,17972141,9117712,6168535,115412466,1979833,1,fr,no-load
fr_libcrypto.so.1.1_no-load_8,122405947,45372231,2630328876,396869181,69827117,9515506,103257843,17620043,8734102,6175407,105868825,1923749,1,fr,no-load
fr_libcrypto.so.1.1_no-load_9,121776971,46590568,2625864978,407274067,71597843,9679374,105549207,18058580,9132620,6304414,115835440,2014607,1,fr,no-load
fr_libcrypto.so.1.1_no-load_10,122398340,46220097,2658378214,411648351,72701822,9699861,104448461,17468368,8442804,6023631,102732888,1917776,1,fr,no-load
fr_libcrypto.so.1.1_no-load_11,120694242,44813474,2658319400,441326286,81867359,9920920,113068968,18019992,9033178,6095336,128972723,1979547,1,fr,no-load
fr_libcrypto.so.1.1_no-load_12,122966053,45951980,2677857088,455988853,80733084,9904648,114129853,17879728,8704714,6006379,115039957,1956160,1,fr,no-load
fr_libcrypto.so.1.1_no-load_13,120284455,45740395,2656185738,409739405,71620784,9685376,106124085,17942166,8906266,6194059,112943529,2001856,1,fr,no-load
fr_libcrypto.so.1.1_no-load_14,120573773,45324718,2647197541,396610671,70816620,9663162,105769501,17637883,8659639,6193132,104368439,1887950,1,fr,no-load
fr_libcrypto.so.1.1_no-load_15,122373027,46301542,2650966806,429335435,74719663,9775759,111451409,18298751,9264371,6245810,119918497,2030538,1,fr,no-load
fr_libcrypto.so.1.1_no-load_16,119288319,44436531,2653740213,401457740,71741926,9737279,106502381,17542919,8630608,5970906,103080968,1915280,1,fr,no-load
fr_libcrypto.so.1.1_no-load_17,119163433,45078033,2620129487,395881389,71143179,9689205,108249673,18101407,9189541,6207822,117526862,1998564,1,fr,no-load
fr_libcrypto.so.1.1_no-load_18,119606807,45237539,2659089982,405583212,72461667,9745370,104958552,17398143,8415683,6011208,104323442,1921684,1,fr,no-load
fr_libcrypto.so.1.1_no-load_19,120925495,46874313,2667621581,412308308,73549389,9972591,106668723,18143085,9269097,6373181,118630984,2013572,1,fr,no-load
fr_libcrypto.so.1.1_no-load_20,120131461,46227570,2673718843,405456761,72843375,9804699,103522973,17322869,8551978,6060565,103372142,1945665,1,fr,no-load
fr_libcrypto.so.1.1_no-load_21,119727723,45281893,2640362833,412892607,72049969,9674081,107906861,18077715,9253179,6233697,114890454,2009475,1,fr,no-load
fr_libcrypto.so.1.1_no-load_22,119565998,45127201,2632281568,396323867,71005004,9621206,102744700,17363522,8667268,6211593,111567005,1997426,1,fr,no-load
fr_libcrypto.so.1.1_no-load_23,117895982,45832202,2642449932,398397028,70830858,9770269,106551888,17892258,8994965,6249898,114820041,2013695,1,fr,no-load
fr_libcrypto.so.1.1_no-load_24,125477039,47047133,2714498754,462185259,78224136,9587887,103269231,17682254,8827584,6079363,111212642,1964395,1,fr,no-load
fr_libcrypto.so.1.1_avg-load_0,1194982355,2826573,26620377763,41427573734,4662561931,59355565,5528782552,872839218,322927690,458195,5226728003,1710444,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_1,1632240328,3366153,41944610340,67293001490,7548174286,91308674,8746217040,1468735793,376465956,285071,8588059847,1655289,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_2,1231406253,3062041,43233669016,70215424888,7870335029,93377951,9030510091,1540435999,285851623,386517,9044779607,1770718,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_3,1635250551,3158272,43325996272,69325987241,7765015711,92011177,8926622101,1466580731,382248222,307195,8835192368,1666448,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_4,1623546054,4451899,43476480946,69900825770,7820846642,92468773,8944915100,1500656080,321310859,511382,9034014160,1736066,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_5,1477924787,3494734,43366027281,69907826250,7809260840,93461914,8981064802,1503910698,323828624,305058,8899834992,1659938,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_6,1782026706,3197033,43200414243,68873253226,7709306042,91890089,8872891405,1451736762,429178099,415463,8787966215,1748447,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_7,1493299312,5057935,43397847935,70021129588,7852602513,93108268,8990805312,1498041270,334852642,306108,8944156315,1625145,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_8,1448175784,4035871,43050635329,69141619037,7747510621,92503293,8873546701,1495258561,305742688,350397,8982381273,1694530,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_9,1600869770,3008084,43295255594,69848220168,7778445590,92235244,8976472464,1513046490,378764774,361770,8834974408,1725971,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_10,1598797787,5389406,43084476382,68744440496,7706695147,93030728,8807328471,1461006414,343794733,464487,8964870533,1746442,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_11,1571969467,3121319,41759593354,66821423975,7496012978,90019015,8587781942,1418951489,330633713,309156,8559783616,1637677,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_12,1540434542,5578045,41804837228,66743142351,7446605106,91362447,8555263983,1428520296,312745358,371798,8730353871,1669473,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_13,1491190047,4461566,41850917459,67241422957,7501879649,91100942,8624355095,1403929933,330876142,304306,8617613680,1629085,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_14,1650520586,3116223,41913945249,67104291385,7540573718,89133590,8643202990,1423772629,371929296,445633,8585555565,1753682,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_15,1612820082,3283449,41681625246,66975755715,7494238284,90957485,8671558755,1396413369,352188770,289186,8516620165,1629117,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_16,1521095095,2957254,41743123263,66960446946,7513273002,90485720,8612935612,1421299599,325920187,450919,8676910325,1758578,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_17,1525915761,3559912,41800714716,67108060118,7549816873,90574458,8660791782,1435009438,297343866,346426,8611322271,1655688,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_18,1588715454,3742784,41804715250,67103888898,7587231963,88316387,8662569012,1452151697,391716511,390737,8497737228,1709944,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_19,1574569045,4086581,42003449767,67519955370,7572571377,91164676,8673785485,1448458538,391232919,316609,8589012424,1646404,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_20,1767177286,3450876,41959187925,67023670644,7487018660,90536852,8601917499,1384599126,414730164,441123,8666345036,1774789,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_21,1675873823,4765746,41799445792,66653045494,7459910364,90302271,8583325671,1418163291,392261860,466278,8595643884,1778540,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_22,1511751959,3442058,41593011042,66725753833,7474148657,88431861,8590551140,1443558068,341570262,391030,8561600820,1763151,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_23,1557713409,4614469,41627913284,66561470323,7459806043,89482108,8510965299,1395836719,359658475,298539,8653025047,1662028,1,fr,avg-load
fr_libcrypto.so.1.1_avg-load_24,1635085538,3297249,41681458498,66785408568,7479156852,88940147,8572822592,1394975610,341741537,482250,8627599403,1760538,1,fr,avg-load
fr_libcrypto.so.1.1_full-load_0,4163165981,715892774,122029946618,227424947468,27525111914,169082601,39769256297,3373149943,846191691,27975369,39638379405,14303101,1,fr,full-load
fr_libcrypto.so.1.1_full-load_1,4252530307,755620744,121398932785,226310748614,27470831963,168300300,39732151578,3331365708,886167986,25781817,39755159212,13820295,1,fr,full-load
fr_libcrypto.so.1.1_full-load_2,5083673887,744966369,122019127889,221175525823,26638817014,158870554,38583888907,2995352863,1007134547,30520975,39241487976,15680223,1,fr,full-load
fr_libcrypto.so.1.1_full-load_3,4871459807,741934724,122185789390,224064986703,27029727359,154365736,39349831811,3002926359,1252986912,30947112,39496029129,15963747,1,fr,full-load
fr_libcrypto.so.1.1_full-load_4,5294710960,700772087,121428145046,224293073926,26971441136,177231768,39285832745,2950733665,1390831744,26109002,39812836676,11013668,1,fr,full-load
fr_libcrypto.so.1.1_full-load_5,4442533666,691052912,120858883879,225719426253,27388144106,167026524,39557983536,3214082325,892364293,26798594,39604872158,11548993,1,fr,full-load
fr_libcrypto.so.1.1_full-load_6,4869082454,694458783,121097496337,221644012450,26789973076,174865215,38878872321,2879987198,1139302740,23595534,39856884621,13704984,1,fr,full-load
fr_libcrypto.so.1.1_full-load_7,4458256449,685577236,119615688539,221316884239,26985856166,163570816,38537393909,3170227241,904938279,26716009,39131191525,13413468,1,fr,full-load
fr_libcrypto.so.1.1_full-load_8,4427149590,708863815,119809889714,223308859283,27172864294,169734879,38693919489,3230687635,938990637,27139905,39119638443,9261008,1,fr,full-load
fr_libcrypto.so.1.1_full-load_9,3844445311,724978499,120231919395,224688543164,27540923770,157147997,39499113298,3448526196,834624683,28233357,38655476801,13714817,1,fr,full-load
fr_libcrypto.so.1.1_full-load_10,4381613390,708490113,118780610998,218691031130,26219561891,175332369,37924823169,2832293632,753847404,22489983,39625238629,12919579,1,fr,full-load
fr_libcrypto.so.1.1_full-load_11,4827845085,672729936,117687787455,218580925002,26209204276,183528353,38068706700,2914656872,973348391,25386293,38535410983,11398522,1,fr,full-load
fr_libcrypto.so.1.1_full-load_12,4509324438,633718011,115152768000,214867853502,26036957719,158559279,37526910184,3144788332,928057920,23872149,37310441260,9087735,1,fr,full-load
fr_libcrypto.so.1.1_full-load_13,4039369199,693054587,115364735706,213632448683,25999141513,163143738,37187441752,2860978675,913241078,26572957,37984100136,12268462,1,fr,full-load
fr_libcrypto.so.1.1_full-load_14,4393000525,661200926,115187137554,215631307763,26091022195,164352065,37998854896,2988545903,961910231,20161241,38501866055,10483675,1,fr,full-load
fr_libcrypto.so.1.1_full-load_15,4481111414,657002013,114616744943,211072761446,25659710688,160720232,36742291835,2728119898,964549065,25603720,37588385591,11310275,1,fr,full-load
fr_libcrypto.so.1.1_full-load_16,3723342807,651146252,115414514993,217235633809,26563430133,154273344,38425246921,3149605794,932238594,26227157,37727435713,9905148,1,fr,full-load
fr_libcrypto.so.1.1_full-load_17,4679534470,658300986,115271424194,215346690549,26089552682,162078527,38174097746,2906285889,1146755906,26357495,38393726899,10465220,1,fr,full-load
fr_libcrypto.so.1.1_full-load_18,4505351281,711765055,116835102072,217217164772,26296657096,158757909,38386923043,3089190049,994567804,28485119,38388575804,10072882,1,fr,full-load
fr_libcrypto.so.1.1_full-load_19,4307477428,672761877,115585268958,215352675877,25995863608,169817811,37969912316,2925423739,809704174,21760184,39170849545,8225804,1,fr,full-load
fr_libcrypto.so.1.1_full-load_20,4676803007,624969576,115683167508,215386643623,26151300657,172639643,37741242379,2923186994,1020656713,24686003,38387661767,8855719,1,fr,full-load
fr_libcrypto.so.1.1_full-load_21,4810132491,739887395,118383751101,220183461574,26809546638,160995881,38940089528,3100288874,1203601930,26986175,38448105169,10383849,1,fr,full-load
fr_libcrypto.so.1.1_full-load_22,3732117689,672324900,118430273655,222394820903,26841225060,172568383,38914578480,3159055571,565312800,21130895,39875699685,10990391,1,fr,full-load
fr_libcrypto.so.1.1_full-load_23,4398245294,684566774,118775854373,221453197221,26973242998,161455586,39129758307,3254907007,950248144,21510174,38677983109,10421064,1,fr,full-load
fr_libcrypto.so.1.1_full-load_24,4775518307,736125977,120835378838,223480412730,27128782142,176164438,39500413225,3208993589,1169097163,26755703,39390586018,15549649,1,fr,full-load
fr_libssl.so.1.1_no-load_0,122740295,47180404,2683298613,420648661,71598573,9584049,103490955,17480910,8764254,6168290,111142286,1953371,1,fr,no-load
fr_libssl.so.1.1_no-load_1,125071955,47031933,2667387901,420457162,72078096,9680818,101837884,17354127,8600910,6116197,102974845,1901025,1,fr,no-load
fr_libssl.so.1.1_no-load_2,116734403,44244838,2668451887,402701075,72763084,9813951,105790270,17760366,8894128,6128918,115810641,1988543,1,fr,no-load
fr_libssl.so.1.1_no-load_3,140244706,47155430,2953281695,733928525,146433793,10843329,183145552,20891108,9400844,6033642,156410632,1953436,1,fr,no-load
fr_libssl.so.1.1_no-load_4,120657662,45404699,2640248438,397364916,70819627,9834083,109362319,18009264,9078913,6244928,115577467,2035662,1,fr,no-load
fr_libssl.so.1.1_no-load_5,122203344,46232440,2666959258,409155366,71226666,9787097,103306639,17453054,8697412,6112618,102666187,1900764,1,fr,no-load
fr_libssl.so.1.1_no-load_6,120172394,45697900,2692879746,410168370,74153184,9949817,113472716,18445656,9279273,6245217,115952495,2013320,1,fr,no-load
fr_libssl.so.1.1_no-load_7,116839455,44076058,2656507593,396589981,70906985,9899153,102837323,17444246,8563904,6120431,107880687,1966069,1,fr,no-load
fr_libssl.so.1.1_no-load_8,120253691,45865458,2674337804,414555942,74056204,10085874,111229537,18319587,9123994,6202452,115120940,2023689,1,fr,no-load
fr_libssl.so.1.1_no-load_9,119667199,44434318,2643006788,392210581,68667191,9670092,102699471,17417740,8646037,6164020,104004375,1932473,1,fr,no-load
fr_libssl.so.1.1_no-load_10,121965946,46278847,2659189688,406966780,70786109,9807853,106915036,18269317,9212082,6318262,120176323,2051432,1,fr,no-load
fr_libssl.so.1.1_no-load_11,121253306,45452234,2663374764,409108926,72205910,9813262,104983975,17497882,8835301,6187423,105790173,1946976,1,fr,no-load
fr_libssl.so.1.1_no-load_12,119484056,45377342,2665346113,414634187,73814333,10131310,116047101,18981185,9438157,6279593,116779724,1991128,1,fr,no-load
fr_libssl.so.1.1_no-load_13,120016624,45221481,2654870331,404236742,72177862,9789107,103995236,17861218,8895095,6235443,117850005,2018410,1,fr,no-load
fr_libssl.so.1.1_no-load_14,122805701,46798324,2694072792,451298334,81832674,10041049,121410804,18930043,9407809,6203754,130491487,2051481,1,fr,no-load
fr_libssl.so.1.1_no-load_15,119932877,45299659,2671881142,397996946,69891165,9570269,101445359,17167224,8619375,6153843,107345505,1974587,1,fr,no-load
fr_libssl.so.1.1_no-load_16,118730919,45523377,2658699290,417980873,74976096,10002458,107741889,18028143,8951151,6216268,114687600,2008804,1,fr,no-load
fr_libssl.so.1.1_no-load_17,121069635,45488630,2649397618,408965059,72995771,9681073,105592763,17748915,8546691,6064216,118241862,1970282,1,fr,no-load
fr_libssl.so.1.1_no-load_18,119876248,46252032,2661259982,396286667,70625068,9863196,106870729,18125431,9238046,6353949,115730199,1996488,1,fr,no-load
fr_libssl.so.1.1_no-load_19,120148124,45469877,2625493613,393354227,70546980,9576671,102811196,17452493,8667121,6161527,107382084,1951496,1,fr,no-load
fr_libssl.so.1.1_no-load_20,120550756,45522853,2635648073,409733905,71513444,9620919,103406052,17830366,9110180,6354708,115348921,2018770,1,fr,no-load
